,region,year,prep_temp_2m,prep_soil_temp_l1,prep_soil_water_vol_l1,prep_net_solar_radiation,prep_total_rain,plnt_temp_2m,plnt_soil_temp_l1,plnt_soil_water_vol_l1,plnt_net_solar_radiation,plnt_total_rain,grow_temp_2m,grow_soil_temp_l1,grow_soil_water_vol_l1,grow_net_solar_radiation,grow_total_rain,head_temp_2m,head_soil_temp_l1,head_soil_water_vol_l1,head_net_solar_radiation,head_total_rain,hvst_temp_2m,hvst_soil_temp_l1,hvst_soil_water_vol_l1,hvst_net_solar_radiation,hvst_total_rain
158,Sanmu,2012,280.4491091666667,280.5390541666667,0.4101634775,45780140.666666664,0.014608467466666601,291.27587,291.3742966666667,0.3980695199999999,17454890.666666668,0.0041658028333333,295.6183933333333,295.6643016666667,0.3916256416666667,31198542.666666664,0.0089688943999999,298.8180433333333,299.27914,0.3074204316666666,30518267.0,0.0077832299666664995,291.1682866666667,291.8155,0.4246771566666666,10871466.666666666,0.0055560887
159,Sanmu,2013,281.44974083333335,281.5924975,0.40486104666666667,48718950.0,0.0119249521999999,290.8743533333333,291.09837666666664,0.33663935,18520531.333333332,0.0017511672,296.47854,296.6393883333334,0.34768090333333335,30839217.0,0.0075623078333332,298.6109866666667,299.097715,0.30195855,31825011.666666664,0.0051961095999998996,292.1760266666667,292.60723333333334,0.4139707866666666,8678750.333333334,0.011607262
160,Sanmu,2014,281.10984833333333,281.31672000000003,0.40156167749999994,49105274.666666664,0.0159779202999999,291.51258333333334,291.53524999999996,0.37103061,18718226.666666668,0.00361275,296.6514133333333,296.73830833333335,0.39103024,32887442.0,0.0085480767666666,296.981655,297.3577683333333,0.36118389166666665,28546520.666666664,0.008691926066666598,291.04656,291.36741,0.41928848,10245745.333333334,0.0077608865666666
161,Sanmu,2015,281.46327833333334,281.6260408333333,0.4200943091666667,46232033.0,0.0148746195333332,292.61153333333334,292.7060666666667,0.3316838933333333,18542360.666666668,0.0021225962333333,296.2679333333333,296.2336016666667,0.39920907333333333,30874999.0,0.0122894276999999,297.33440833333333,297.8035516666667,0.35001051666666666,27270366.333333336,0.0132312154333332,290.69207,291.14123,0.3837099466666667,10901449.666666666,0.0023891920666666
162,Sanmu,2016,282.16636916666664,282.3493583333333,0.40571886749999997,45026481.166666664,0.0118802169999999,292.01902666666666,292.0999366666667,0.3648111266666666,17964546.666666668,0.0039334744666666,296.25226166666664,296.321315,0.3921006816666667,31415726.666666664,0.009042463599999901,298.19462,298.37666,0.4043785466666666,25399204.666666668,0.0150432436666666,291.69413333333335,292.20684,0.4126685699999999,9792938.0,0.0030804621666666
163,Sanmu,2017,281.1707533333333,281.4180925,0.3967715658333333,51351755.33333333,0.011769909099999901,292.02042666666665,292.10269666666665,0.3638438166666666,17750473.333333332,0.0035352580333333,296.640395,296.74122666666665,0.3412508466666666,33353217.333333336,0.0061772712,297.20089333333334,297.49622,0.39072969833333326,25219047.0,0.0103859590666666,290.37375333333335,290.91428666666667,0.4344751966666667,7862433.0,0.0116617053333333
164,Sanmu,2018,282.1511283333333,282.24111750000003,0.39129548833333333,49905401.333333336,0.010758256133333099,292.05565666666666,292.10701666666665,0.39603516,17480562.666666668,0.0060728833333333,297.5315516666667,297.57024,0.3722685866666666,34025017.66666667,0.0094111598999999,298.2855016666667,298.65971666666667,0.37426015,27747868.666666664,0.0129080760666666,291.8353266666667,292.30415666666664,0.4047885133333333,9938323.333333334,0.0017360905666666
165,Sanmu,2019,281.60831833333333,281.7593875,0.39305427,47254562.0,0.011992064946666499,291.6618633333333,291.56370999999996,0.3756174433333333,18294374.0,0.0033757467666666,295.6396133333334,295.62421666666665,0.4136638133333333,28258566.333333336,0.013740378466666599,299.06587,299.3997333333333,0.33685256166666666,30469799.666666668,0.0062035085999998995,292.70099,293.17283,0.4019499233333333,9093761.0,0.0097073889999999
166,Sanmu,2020,282.3591425,282.66287083333333,0.41712051249999993,46906193.833333336,0.014675172533333199,291.8657733333334,291.86845999999997,0.3973211866666666,15881743.333333334,0.0036277453666666,296.56483333333335,296.449605,0.4225924116666666,25232805.333333336,0.0168473561999999,299.116635,299.5616366666667,0.3190456216666666,30413659.0,0.0042725091333333,290.41904,290.9705466666667,0.4156921899999999,8081536.666666667,0.0086642943333333
167,Sanmu,2021,282.71934999999996,282.93526166666663,0.3785541933333333,51179952.0,0.0110129912333332,292.1522,292.2002333333333,0.3614921966666666,15413904.0,0.0033316746333333,296.4811966666667,296.535055,0.3848092516666667,31262555.666666664,0.013637621499999902,297.42415,297.626685,0.4089026533333333,25351462.666666668,0.013080975866666601,291.08229,291.67716,0.4230542866666666,9797489.333333334,0.0070057975666666
168,Sanmu,2022,281.3359008333333,281.54659583333336,0.4017508108333333,47972305.333333336,0.0146696495866665,291.12448333333333,291.11029,0.4154528166666666,15985932.333333334,0.004505098,297.2067533333334,297.2348483333334,0.38405141333333326,33959186.666666664,0.0105774247666666,298.4124566666667,298.75032166666665,0.387465705,24836140.0,0.006806388266666599,290.7012233333333,291.2607,0.4108476266666667,7201773.833333333,0.0023661007333333
169,Sanmu,2023,282.81172166666664,283.01434333333333,0.3989520575,37290413.166666664,0.0063855085233332,291.14007999999995,291.29811333333333,0.40068592,11756523.333333334,0.0025340568333333,297.8271183333334,297.8366216666667,0.35292899833333324,24804096.333333336,0.0050891363466666,300.33175500000004,300.96626000000003,0.26469076666666663,22903525.666666664,0.0045205471766665995,291.4153533333333,292.1242333333334,0.364954,9065056.0,0.0024443774
