,valid_time,region_id,region,temp_2m,soil_temp_l1,soil_water_vol_l1,net_solar_radiation,total_rain
1280,2019-04-01,4,Narita,-0.38616965709423184,-0.37401186452759166,-0.5041255942417988,1.0448026018645398,0.2261054058253046
1281,2019-03-01,4,Narita,-0.7990119389906358,-0.8045936783870725,-0.37734491534555514,0.09673244964926916,-0.006729331815596716
1282,2019-02-01,4,Narita,-1.2197205929654253,-1.2544754011659014,-0.42782059411717727,-1.1866668645148428,-0.48095757630713937
1283,2019-01-01,4,Narita,-1.436950970720473,-1.4467029874261068,-0.8487012716216449,-0.8886667308030908,-1.354893242264734
1284,2018-12-01,4,Narita,-1.0091665860116652,-0.9532713514694299,-0.31478198012791825,-1.6777296511629285,-0.8023401792383464
1285,2018-11-01,4,Narita,-0.22810636762940759,-0.20858492972913512,-0.35503676596225614,-1.1986210776840553,-0.23926933519712343
1286,2018-10-01,4,Narita,0.4538679799532199,0.48648669876239686,-0.42344518482670235,-0.7014611849849789,-0.9210613745178986
1287,2018-09-01,4,Narita,1.0689974830721314,1.094050721595467,-0.34951442123256155,-0.48027200741898,2.551273287911651
1288,2018-08-01,4,Narita,1.6155536894591693,1.6184718223357555,-0.8995570352258572,1.1613873930178464,-0.3944082975219707
1289,2018-07-01,4,Narita,1.6049339466573342,1.5955995270612975,-1.1758493609651723,1.6867259220741444,-0.5049264493873133
1290,2018-06-01,4,Narita,0.8528387386985443,0.8126199149614804,-0.34743271276019655,0.7269107499918175,1.237626352829453
1291,2018-05-01,4,Narita,0.47156872208977135,0.44387429029100867,-0.5159643439602606,1.3679682555612944,1.0233188156118256
1292,2018-04-01,4,Narita,0.05838468362825482,0.016247730929129598,-0.8276599016199843,1.0910713019685723,-0.744604576981909
1293,2018-03-01,4,Narita,-0.6459116713809452,-0.6722768722138655,-0.3728182981293503,0.28058086026871626,0.05285270656892452
1294,2018-02-01,4,Narita,-1.4540985097839991,-1.4509883707816629,-0.5634674653796045,-0.4296812230569367,-0.6518032448970318
1295,2018-01-01,4,Narita,-1.4778314484768182,-1.4733936759297943,-0.5118321452328448,-1.0023966406735811,-0.7607171202305557
1296,2017-12-01,4,Narita,-1.1917587241143743,-1.172089531745863,-0.6093806685001925,-1.2504467674961774,-1.3472636465699406
1297,2017-11-01,4,Narita,-0.37439784694032213,-0.3666337729768734,-0.30291779424328674,-1.245263041607472,0.10404362548450007
