,region,year,prep_temp_2m,prep_soil_temp_l1,prep_soil_water_vol_l1,prep_net_solar_radiation,prep_total_rain,plnt_temp_2m,plnt_soil_temp_l1,plnt_soil_water_vol_l1,plnt_net_solar_radiation,plnt_total_rain,grow_temp_2m,grow_soil_temp_l1,grow_soil_water_vol_l1,grow_net_solar_radiation,grow_total_rain,head_temp_2m,head_soil_temp_l1,head_soil_water_vol_l1,head_net_solar_radiation,head_total_rain,hvst_temp_2m,hvst_soil_temp_l1,hvst_soil_water_vol_l1,hvst_net_solar_radiation,hvst_total_rain,yield
24,Asahi,2017,0.30354467210856567,0.3318631523489557,1.8814798148377538,1.6113747588723817,-0.27855961480273783,0.9455573811011501,1.3707844712389023,1.5718403504807068,1.4338053571244966,-0.3830338990642298,0.33549419541835407,0.6121532512153826,1.299453884583862,1.5275602614019694,-1.1702821986864047,-0.49900014823717953,-0.599100911122349,2.2100225922403824,-0.30596656170097886,0.2510146246719084,-0.20843660788674354,-0.5880468587711651,2.3030164100843313,-1.1631221468081103,1.2458491025186287,1.03413393660786
25,Asahi,2018,1.5298048381728202,1.4389140398996856,1.74649105593067,1.2868089162241219,-0.6352954364704101,1.1612747530784635,1.356668944392875,2.117266472259313,1.1040632134048791,1.6125603875783785,1.4466231573790815,1.6511692120332735,1.7283139356021464,1.806104581554193,-0.11300438894920933,0.5091513244373514,0.37419196882149847,2.2928616234937684,0.4853992728118193,1.2612373386262952,1.657286989291575,1.2285721280625523,1.9457590158429974,0.6347778345984119,-0.9791460779803871,0.888469741912445
26,Asahi,2019,0.956562951424847,0.843827181237725,1.8057323805454375,0.4111306258638988,-0.18781166014261297,0.6949859961148445,0.8523446731546418,1.8642003130483116,1.9448463822809767,-0.23766480218198466,-0.7996429459284423,-0.6624223101916278,2.4113263889370185,-0.07956259937198586,1.2523313267346123,1.1458286884939248,1.0494135693464381,1.5551348587576963,1.6721965485251944,-1.0217785148124932,2.548601697828735,2.232514676619071,1.816014395428652,0.04132249952881162,0.9212384039818491,0.043617412679039194
27,Asahi,2020,2.0143625895046275,2.0041387091755807,2.228594875099061,0.3147009760358841,0.6740875357380169,0.9730840555346155,1.2090537950974154,2.1607200465077674,0.392022269221728,0.029752388346810456,0.29242763878632444,0.3056041434689308,2.567327583528342,-1.1681233591610407,2.324122198819421,1.1697110958995007,1.1729867514796963,1.326331499535002,1.5706002219729978,-1.5380156186437643,-0.10652990540714409,-0.5061810473171754,1.9859882701391713,-1.1263271279282845,0.9203849834154335,0.917602580851528
28,Asahi,2021,2.4750881612886086,2.4630147929775448,1.5127416750888407,1.7138050331544854,-0.5474174948222695,1.3254254882836731,1.627819006339036,1.4170544740163629,-0.03622743435128755,-0.3274848710297623,0.2573791060179368,0.4935822485485412,2.0004908471598233,0.918719725022002,1.2959785061573867,-0.18973647529566193,-0.4418635977632588,2.7921536005495837,-0.3436220154645866,0.9918802906335766,0.649454297645325,0.39394052377123867,2.1908297933162855,0.6671102745950862,0.4330291078882853,1.0923996144860257
29,Asahi,2022,0.58865799208028,0.6040238969214901,1.9677924836782676,0.6918553978536476,0.7964108154374291,0.12439735892861009,0.25370614172398975,2.4657955764871753,0.30268449161275535,0.5281606108259066,1.02710939693904,1.2609006012375048,1.851347115513941,1.8284613290926885,-0.32581553519902007,0.5174823967881458,0.45637434648394487,2.057189331852861,-0.5289783821802603,-1.0250727694644517,0.39172938863453255,0.004621917138421721,1.9385383754559742,-2.0337035390938616,-0.8648479048897803,1.0632667755469427
30,Asahi,2023,2.471051732500193,2.3843644190441813,1.9278576752693102,-2.863582531512009,-2.293249942416912,0.08249127408862558,0.32116379095511405,2.2499747655044424,-2.413281195778655,-0.9996956477124851,1.7358555030844045,1.8925373958919314,1.5735998316850157,-1.4763676228821816,-1.6234322838172206,2.423672514308043,2.535926117014877,0.1732129792332468,-1.5682745372681275,-1.763477667593677,1.024348648137241,0.9243918194490269,1.2471651299741153,-0.19683256303576607,-0.9628420460441164,1.4128608428159384
31,Ichihara,1993,-0.35817124876216594,-0.2389875068853572,-0.5534492965600413,0.139088672726393,0.6614636811121354,-1.7196381556652995,-1.9379445014109846,-0.7196839339187094,0.2759792204565248,-1.3224672161743327,-2.6753340808938404,-2.822673666639354,-0.4219995167068307,-1.7047172173005423,1.8552317453143512,-1.6642955177304772,-1.8766785629548581,-0.025466474511660578,-1.82657276821336,1.291033053165252,-1.9674300516188674,-1.8934109024720986,-0.5844508861059231,0.18484007868507085,-0.10760628058100696,-3.8310501662189944
32,Ichihara,1994,-1.0743862031496147,-0.9932976702782008,-0.5777199299860322,0.2542814664090358,0.5346368705855269,0.309132803434047,-0.09592734904023599,-0.776819251979371,-0.07544123962256175,-0.03394872506394359,0.6908165615372001,0.47527781382881323,-0.8567462802227325,0.4121622351564315,-1.4681158949587139,0.6610800209191056,0.6760778668728505,-0.8538537311631756,0.886450586740869,0.3038768383152002,1.0360443201752703,1.2455461403456658,-0.6243834262004275,-0.586892128515836,-0.7871255926563884,-1.3547588563969428
33,Ichihara,1995,-0.591408178947907,-0.5696961875511187,-0.7272347647180787,0.09060770971881853,-0.7727273953526155,-0.4654035862182004,-0.7089425514358244,-0.4248044622481974,-0.8317052731862878,2.106691759349756,-0.8790967765168795,-1.150246173488123,-0.46891512505140137,-0.8328364917014479,-0.3761300932424407,0.060390341689413374,0.30113154764350214,-1.648926849155268,0.8898766780118172,-0.21913657752021068,0.274664978197022,0.28975474452208694,-0.8132560131722016,0.6824999089545482,-0.8114127850184759,-2.141345507752183
34,Ichihara,1996,-1.6117156034730225,-1.5875270439079487,-0.8216535484730441,0.0501498203988622,-1.0500140332981214,-1.8552804317155271,-2.125682382905967,-0.806066586354054,0.05223712666862963,-0.8194550592563737,-0.7901091680847974,-0.9067018614786836,-0.8536640075659745,0.07582446382010509,0.326477238753824,-1.9827034979752878,-1.9118432082786634,-0.6015108130891011,-0.6117664211040472,1.1791090838955016,-1.594999277378654,-1.702030791636106,-0.614149414146366,0.5004473531490462,-0.8993572050907577,-1.150828983823362
35,Ichihara,1997,0.0682132838736804,0.028790301452037943,-0.8043420811444618,0.46602723469185,-1.2105585414272673,-0.22040700820170037,-0.35002744890994814,-0.569893579475705,-0.3339293010395387,-0.06851781832633805,-0.7626485836565613,-0.860926623092253,-0.6100024755954362,0.09824731418050667,-0.2810509892271738,-0.9673180048625315,-0.9765717966037287,-0.7096778070422538,-0.2750593830414775,-1.1183137063132802,-1.1701593418631144,-1.0800008370837602,-0.9896223339812483,2.3570743606635425,-1.2284347483232632,-0.7138363997371178
36,Ichihara,1998,0.6379886717783105,0.5174425794291747,-0.46385929109627494,-1.5835747705707335,2.763648681937506,1.7440105184540338,1.3709755187784796,-0.43276814533542013,-1.7680466574429878,0.32521838130642733,-0.9272567123311575,-1.1058256279439098,-0.3498895617605749,-1.6052907456081098,1.4522536788607292,-0.17096175408231204,-0.35613357605480145,0.0534166954557788,-1.197948776117157,0.6447642040366721,1.8638471554683875,1.9446887537341158,-0.5093166563865018,0.41758692718132223,-0.5350942416402583,-2.053946990934934
37,Ichihara,1999,-0.07240727026942095,-0.16743561467537274,-0.6929732917026054,-0.8448315929870157,0.880454713000341,0.29770792275012514,-0.0003870859320072594,-0.6398963640870758,0.21126714685872308,-0.09268489800774059,-0.47523422488300476,-0.7102475989525449,-0.6224920891096637,0.012316233584671063,-0.12191746475610957,1.2327123465171606,1.0328382475418738,-0.942823553474268,0.8721422548536839,-1.2873430767445309,0.7721957024675719,1.0945141794405577,-1.274497386452956,0.509127576499697,-0.5977316488262826,-0.9760319501888644
38,Ichihara,2000,-0.5544275913671114,-0.44236159868999736,-0.699513720917487,0.4251236199118015,0.10212562703015829,0.09915408767907845,-0.0028019818101435185,-0.5356404080291438,0.29106619250052873,0.3923150797788953,0.014445439401693733,-0.12831632438739102,-0.453255441368093,0.05370292603263455,1.6244740197731342,0.15791127594474222,0.022695566993260228,-0.39882478984810515,0.48033488446309486,-0.26608335126610017,-0.0980795596672279,0.148352477690376,-0.5468871451038408,-0.922007574338849,-0.27219403271362924,-0.13117962095545857
39,Ichihara,2001,-0.6131852297526342,-0.48358608152117444,-0.6569823988239303,-0.16789777441429643,0.6459355029657751,-0.08499543189911977,-0.42549397593386895,-0.6001834617037015,-0.6544496585117022,0.19322750734643462,0.8104116484732681,0.7603177956207711,-0.9048656406982618,1.2067389214271753,-1.4196747216626535,-1.2553178257997937,-1.204317195634442,-0.46015202915093323,-0.5180113648200512,0.49497840115076114,-0.2572241924163374,-0.2817461398052847,-0.527153188556793,0.665868688419442,0.66609589031996,-1.238227500640611
40,Ichihara,2002,1.4521039289883415,1.368662649033197,-0.7517854748969035,0.20075609655614318,-0.3001414207325934,-1.3109050533541107,-1.4088940054443182,-0.6927352315627139,-0.5395639804775297,-0.854054097506954,0.06010359442575551,-0.13613957906342045,-0.6299892137739629,-0.062132381091647426,0.38023263868501056,-0.6615182236543363,-0.5814235883796093,-0.34795767922287424,0.11502248362068844,1.041917176734774,-0.5370162566489921,-0.19020771642133544,-0.56603383590079,0.9425517791392017,-0.3877390052419433,-1.5295558900314405
41,Ichihara,2003,-0.7728315082399384,-0.8606535820295996,-0.49091534696874806,-0.7670135847263843,1.4526369027388368,-1.0395431644064093,-1.4463516931887708,-0.5725486608277099,-1.4223340073063586,-0.5078456694179374,-1.490246552124316,-1.6705112638094197,-0.4563956960341887,-1.2662651549381279,-0.6547117994544045,-0.9740297409484759,-1.0402905431616005,-0.21084423393383464,-0.5299754538856384,2.2658184005190614,-1.7653622891951952,-1.6579675647436865,-0.5677681937425154,0.17971007866184555,-0.2589235921372038,-1.4712902121532747
42,Ichihara,2004,0.8677739378589927,0.9853361774247983,-0.8813409840904867,1.023501022187729,-0.9757843201618898,0.6202694261441823,0.45286839119803035,-0.421074137074914,-1.317889748740046,2.152925293147751,1.2691180078175583,1.2884402330781006,-1.1859962957498458,1.7395592637158541,-1.5602905949258041,-0.021352509670386804,0.01425955981087214,-0.7566708687227114,0.2197788073780167,-0.2405305626415471,-0.5336924894448323,-0.3025586178876355,-0.4278866523157474,-1.4432990500548268,3.2857209128938893,0.043617412679039194
43,Ichihara,2005,-0.258807136764378,-0.12454726549117182,-0.5822635285304472,0.24201605137116744,0.2818506658680984,-1.9367174426301255,-1.927287072475769,-0.8833681762705714,0.06670603973479011,0.05287464132116992,-0.5402484008843497,-0.7151485508827907,-0.383674086626532,-0.7236010513400801,1.5688255681643046,-0.25283555868947816,-0.29039205854392874,-0.336546782403274,0.33481309638861156,-0.5376557085914512,0.3372289130344125,0.502151193259197,-0.5997208389691119,-0.7469243580765721,-0.5342550351304947,-0.53903936610262
44,Ichihara,2006,-0.7091594315559283,-0.772929303600402,-0.6090702184423772,-1.040659453170476,0.5627167206715618,-0.8911193358608914,-1.2673786329884522,-0.43583888736401727,-1.38770604191904,-0.03915770950642064,-0.8441321609239305,-1.0234363740863466,-0.4686408419447674,-1.2317255838392238,0.16564704575277284,-0.7810734430268687,-0.8796799961612948,-0.05634052891589859,-0.36310612570804324,0.6966236378729435,0.25083090832942884,0.3540604467138759,-0.632631708517373,0.1445346074635637,1.2902752572643532,-0.9177662723106985
45,Ichihara,2007,0.9149101112728896,1.0372811615748014,-0.6575615280408041,-0.040690390255370724,-0.47997758864536955,-0.21480991773360014,-0.2585005585758067,-0.5842969443950353,0.6862179868893606,-0.23645262138198828,-1.146450996763625,-1.2034979526654976,-0.6075824728637116,-0.05285252254044602,0.5563850219638058,0.5450926406047246,0.46515430267713775,-0.7601518858461969,0.6706517706596509,-0.45335342077619656,-0.2349044308869919,-0.20295700219592128,-0.6858898648756181,-0.06751322579016047,0.5431689190907086,-0.8886334333716155
46,Ichihara,2008,-0.4408311004599061,-0.32764962652729823,-0.5907127198683653,-0.23199451908689953,0.7207769788216535,-1.04043057195838,-1.244281122896129,-0.3358286082169887,-1.4335252450390956,2.8093676840203012,-0.5811599906775179,-0.7036195101363207,-0.6412275778897266,0.08693040883282153,-0.3695073081342131,-0.38097203735613133,-0.37948557029564245,-0.5441144211095276,-0.21665873604036884,0.2391819349399874,0.4638086042240094,0.396766396391338,-0.5712320729132957,0.14325288459196123,-0.4946668095528531,0.7719383861561132
47,Ichihara,2009,1.0518771798715074,1.1637991483727512,-0.6233383210335258,-0.2579952325494518,0.5689145746440781,0.6102641353845356,0.46302689742194986,-0.6196210775457784,-0.5504495390362495,0.21282497415235754,-0.20496191598387556,-0.4226719100453823,-0.4001750668163765,-0.9689280804756786,0.6258413568765958,-1.7079029490977085,-1.7078005730182615,-0.21753661086015202,-0.6981223344247343,-0.08401522643006241,-0.5098145458501793,-0.713550742100691,-0.6318196229363989,-0.3806118196154386,0.5860875548092351,-1.2090946617015281
48,Ichihara,2010,-0.06755838081449884,-0.028874773972990136,-0.5683946172462122,-1.9468996864707793,1.7067310126927149,-0.7621778388441165,-0.8102087429608564,-0.6122736185308865,0.2667963927381353,-0.5609961883589571,1.0844792427482601,0.7593734988057829,-0.5681054575085577,0.559289736374206,0.4229058960454362,0.8951164034886306,0.9248275401968387,-0.6510967585408465,0.949819621492092,0.7755201983134327,0.21038996800286525,0.3642816024984211,-0.46164827029324057,-1.5313462068426822,1.0121902382531658,-1.0342976280670304
49,Ichihara,2011,-1.017881030025555,-0.7941750548167679,-0.791415096419078,0.9708441945809191,-0.8735607227145901,-0.7910520095309037,-0.9398104458255375,-0.5638606249379752,-0.4795067098828656,2.240535237590506,0.6111358923341891,0.37935706964352106,-0.7279497492000684,0.015290317434653427,-0.4931864117282375,0.25720288154073245,0.1586421442767237,-0.31615268211824865,0.5299761807425154,-0.4367723643037699,0.0770630293888486,0.20854343038111184,-0.6462559794384717,-0.18868225378482292,-0.06780537409811449,-0.16031245989454151
50,Ichihara,2012,-1.217881936568087,-1.33335057645076,-0.5844260479221103,-0.9610093672202932,1.4470457851784413,0.14594156945191036,-0.025494031296867937,-0.5668715227981134,0.3320462956489022,0.027402658871221446,-0.9005526936869124,-1.0811015186914432,-0.5355460806332999,-0.26327930645606773,-0.3720802825730411,0.7385054914820178,0.6291332115195412,-0.8064808330261646,0.6916769431439646,-0.2993917815550172,0.004767104177678456,0.38174380540028413,-0.5065039804931911,1.0388989577967505,0.06893513902492912,-0.4807736882244541
51,Ichihara,2013,0.22764842608587837,0.2346413372789977,-0.5855356435454381,-0.03058678683565624,0.18239481905846477,-0.4345409410021248,-0.544216964583676,-0.8621366170430377,0.8905125996632167,-1.5534654042089904,0.061918303342718854,-0.06128990488498523,-0.7309906068697364,-0.34110360598351025,-0.3981849334568104,0.5534293179583097,0.5115830345142954,-0.7721825922714368,1.1754518456150107,-1.0834619727675854,1.1994579995214354,1.3011609765770553,-0.5774416578785642,-0.9822911545440501,1.5899795206365381,-0.3933751714072052
